GLON,GLAT,z,Mbh
78.30402,88.09341,0.0226,674.165
78.48964,74.0229,0.01887,145.301
78.59484,-50.47668,0.01662,122.955
78.79929,43.71607,0.01986,119.935
78.81675,-60.87062,0.01731,242.149
78.83979,-41.73454,0.02428,227.554
78.85177,-46.3712,0.02359,171.829
78.90596,-41.67022,0.02455,175.301
79.02546,83.79518,0.02318,194.795
79.11596,-50.12049,0.01647,221.941
79.167,-46.93523,0.01607,112.853
79.43397,33.48402,0.02371,164.347
79.48127,83.41256,0.02116,171.687
79.54256,-34.2383,0.00615,46.367
80.36106,-13.82197,0.01531,83.477
80.52688,47.39538,0.01257,99.45
80.70748,-59.11566,0.01755,270.92
80.94346,-59.07426,0.01722,198.886
81.76098,-41.27019,0.02441,656.029
81.77907,-41.35714,0.02374,196.997
81.8708,44.31622,0.01874,303.198
81.88229,15.24296,0.01364,139.303
81.93113,72.47388,0.00841,127.223
82.03268,-20.71692,0.01951,129.788
82.31254,72.40526,0.00844,25.732
82.35229,-59.62034,0.0175,143.157
82.61068,71.63363,0.00775,345.264
82.61928,71.55189,0.00782,25.995
82.94637,-59.74274,0.0087,26.063
83.09853,-45.46664,0.01632,495.985
83.10982,-60.54277,0.01833,134.376
83.41327,72.36106,0.00847,136.881
83.42963,13.27968,0.02372,728.904
83.75547,11.21212,0.02496,647.698
83.75913,72.47429,0.009,104.297
83.93624,-12.24383,0.01465,369.371
83.93884,-48.96946,0.01179,84.253
83.94209,-12.31416,0.01527,202.825
83.96025,39.10313,0.01779,101.54
84.02688,-61.72661,0.01906,114.882
84.07522,-56.55986,0.01711,222.48
84.07561,-41.1805,0.0242,268.974
84.11821,-33.39913,0.01866,139.773
84.31257,-12.18279,0.0155,251.714
84.33843,63.13442,0.00778,56.794
84.43194,70.74376,0.00725,34.503
84.59355,57.05088,0.0138,97.385
84.6307,41.93111,0.01714,144.997
84.63364,74.45136,0.01972,293.074
84.72544,-61.22638,0.02324,189.021
84.74711,57.13488,0.01327,161.385
85.03042,51.76967,0.01948,141.004
85.06125,16.99425,0.00797,71.01
85.11322,-49.04505,0.01203,587.626
85.41988,-41.87771,0.00765,22.148
85.63571,-84.35963,0.01298,62.451
85.6585,-51.24271,0.017,132.112
85.73696,-31.33,0.02383,381.018
85.8371,33.69641,0.0112,63.665
85.91296,-70.97372,0.02256,287.02
85.94532,16.21788,0.0125,140.152
85.95223,16.22692,0.01283,178.801
86.09328,20.30297,0.00794,35.952
86.50642,-19.70716,0.00318,120.545
86.59166,-57.19155,0.0086,89.865
86.67942,-53.44007,0.01714,185.763
86.77889,74.75257,0.02025,127.726
86.80132,-53.45925,0.01714,156.823
86.85247,75.46282,0.02084,233.292
86.98052,60.48521,0.0072,146.236
87.08432,39.84213,0.01759,265.381
87.1008,40.17685,0.0174,161.412
87.14805,-47.27996,0.02172,252.248
87.15828,53.94009,0.01176,150.166
87.29332,-48.27584,0.014,67.582
87.3889,-29.66903,0.00391,126.08
87.389,-48.36894,0.01085,142.458
87.47343,-53.68764,0.01549,154.009
87.47792,-48.55878,0.0093,36.541
87.47979,78.31073,0.01874,204.711
87.53546,78.34788,0.01738,272.043
87.64108,-48.35114,0.01392,87.502
87.6639,-33.09816,0.02325,287.042
87.69891,-84.44542,0.01279,87.35
87.70196,-48.32828,0.01255,656.665
87.7502,-39.68439,0.01411,120.733
87.82916,-47.94694,0.01072,119.326
87.85806,-48.37806,0.01136,509.086
87.93143,-48.19911,0.01247,164.611
87.98898,37.11769,0.01727,158.024
88.00647,37.43095,0.01835,270.03
88.04117,-39.35372,0.00781,31.346
88.06898,-39.3872,0.00656,42.331
88.09465,-48.47211,0.01252,108.327
88.09941,-4.16694,0.0127,312.317
88.11972,-38.91254,0.00674,62.515
88.15702,30.66692,0.02055,269.141
88.19365,39.83064,0.0184,145.941
88.21568,-55.56407,0.00933,69.86
88.21842,-3.81025,0.01299,420.539
88.24269,-60.02699,0.02296,292.209
88.34697,-60.29628,0.02213,223.578
88.3544,42.64986,0.01611,373.417
88.46479,-60.8197,0.02111,195.111
88.46537,-27.93433,0.0246,182.834
88.508,-60.81713,0.02312,395.8
88.63056,15.44857,0.01129,433.993
88.68727,-47.92826,0.01076,147.91
88.70556,61.78643,0.01288,63.966
88.72967,-61.03222,0.02254,324.233
88.7313,-6.63509,0.01361,65.621
88.7334,6.59378,0.01076,89.647
88.74638,70.4429,0.00452,9.57
88.78893,-24.09338,0.00336,3.466
88.8206,-15.5502,0.01881,340.393
88.84636,-3.2024,7.6E-4,2.492
88.90984,71.89228,0.00843,58.0
89.02259,-34.82808,0.0228,264.74
89.07483,-22.12633,0.02247,169.215
89.21497,33.33113,0.02051,144.479
89.43589,60.13936,0.00795,107.056
89.55422,-19.19185,0.0213,185.775
89.65216,34.7,0.01271,239.012
89.73064,32.62963,0.01269,126.623
89.8172,-57.95446,0.02256,362.003
89.82982,-58.18278,0.02213,147.703
89.92141,52.84439,0.01093,119.693
89.96704,-47.5233,0.01187,120.126
90.00152,36.03072,0.00992,28.903
90.02725,36.02045,0.0102,108.326
90.03063,-43.49089,0.01392,207.23
90.06301,48.75616,0.01138,300.71
90.09344,-53.03157,0.01908,228.182
90.14035,37.89376,0.01022,35.538
90.18111,-20.90694,0.02179,147.225
90.20394,-52.99215,0.01879,174.173
90.2476,51.48748,0.01103,394.077
90.31368,35.95151,0.0114,103.461
90.39665,24.40157,0.01323,215.499
90.39769,-13.48662,0.01547,135.456
90.46225,-43.33905,0.01567,139.824
90.50302,-7.15517,0.01791,190.627
90.53538,-52.81615,0.01927,314.16
90.55031,30.87694,0.01792,165.562
90.55674,51.58895,0.01131,128.872
90.58939,54.50322,0.01112,175.675
90.63017,-63.03761,0.02158,137.597
90.76639,-74.17326,0.02156,179.459
90.83831,-17.52194,0.02091,265.132
90.92416,52.23863,0.01141,45.27
91.01975,-9.91464,0.01834,123.366
91.08262,34.66965,0.00988,98.742
91.16271,-10.65106,0.01429,168.916
91.27088,-12.6432,0.01568,164.703
91.33497,47.39381,0.01004,232.731
91.47729,-57.10382,0.01776,115.366
91.49913,-15.84824,0.0219,230.61
91.54343,-15.90309,0.01996,199.944
91.54732,39.04562,0.01866,256.419
91.57153,-54.81538,0.00963,33.233
91.68242,36.29605,0.01666,106.606
91.73277,-54.55103,0.02092,298.42
91.78131,-14.2909,0.02175,253.411
91.81461,-14.34193,0.02186,376.191
91.81774,-13.6202,0.01569,148.891
91.8545,-14.08768,0.01996,374.377
91.86281,-18.42325,0.02019,177.473
91.87159,-11.43639,0.0146,420.602
91.9041,-20.12598,0.02031,197.778
91.92126,-14.43737,0.02054,549.327
91.98646,-17.98165,0.01593,81.11
92.03399,52.48933,0.00224,133.367
92.05685,-67.14427,0.0127,89.976
92.11412,-17.1311,0.01994,193.214
92.11507,-17.59412,0.01695,618.847
92.11551,-63.89163,0.01922,175.481
92.18026,-17.42196,0.01424,151.498
92.18205,-63.8338,0.01916,264.593
92.25931,-13.93794,0.01926,179.376
92.28281,38.62052,0.01872,170.451
92.368,-17.85968,0.02043,542.746
92.37502,38.03635,0.0146,129.62
92.39636,16.6879,0.01096,112.649
92.42968,16.58792,0.01147,92.974
92.47653,-18.66005,0.02006,366.032
92.50619,-5.26795,0.01821,262.15
92.51554,-10.96204,0.01762,204.195
92.56259,60.92908,0.00744,51.701
92.60839,8.31272,0.00953,44.955
92.6512,-16.85594,0.02045,287.173
92.66341,67.11455,0.00692,23.689
92.68858,63.69453,0.00663,16.556
92.82937,-12.22649,0.01494,121.427
92.84223,-46.55787,0.01243,207.711
92.90162,-10.61207,0.01431,120.856
92.96631,-45.45381,0.01377,232.089
92.97918,46.82955,0.0084,248.847
93.01855,-17.9899,0.02133,297.912
93.09747,46.92362,0.01006,560.497
93.14627,-17.62999,0.02015,128.739
93.19085,-16.1564,0.00414,5.112
93.19368,38.04484,0.01904,232.733
93.22938,-20.99189,0.02201,180.097
93.23311,-23.08141,0.02441,232.711
93.24432,-30.49824,0.02426,212.407
93.25742,-12.16889,0.01361,101.167
93.31853,37.81441,0.01494,107.429
93.38333,-30.13123,0.0246,972.877
93.454,-38.31953,0.01592,167.789
93.48125,41.54136,0.01329,70.725
93.50326,-38.35284,0.01692,502.21
93.62296,-36.95051,0.01665,206.496
93.63259,-11.5228,0.01471,199.727
93.64794,-43.74635,0.01323,99.963
93.65343,-20.2275,0.02106,367.873
93.67385,-85.93045,0.02217,348.496
93.69009,-60.67725,0.02223,214.065
93.71494,-13.44243,0.01463,311.099
93.7154,-17.99534,0.02495,391.764
93.72194,-20.7241,0.00272,307.268
93.76913,-20.79999,0.02195,216.938
93.7878,-20.72445,0.02106,577.711
93.9079,-40.46578,0.00545,53.914
93.97491,-42.67371,0.01423,163.838
94.04211,-24.45026,0.02218,164.313
94.07671,-20.42276,0.02315,232.088
94.14037,-85.92509,0.02223,294.054
94.3696,-11.83706,0.01402,105.358
94.38707,41.62098,0.00977,29.213
94.41032,-21.31054,0.02139,260.046
94.41139,12.83116,0.01844,185.319
94.41599,-16.20451,0.01816,152.325
94.4974,-17.08154,0.01965,186.887
94.55394,22.67019,0.00975,50.28
94.60863,-24.74122,0.02269,161.326
94.76656,62.12196,0.00626,25.958
94.77581,-24.83143,0.02205,344.957
94.81099,-29.77906,0.02499,255.305
94.8169,-82.1211,0.01098,42.239
94.9057,66.20959,0.00598,166.539
95.0122,-21.93468,0.02334,411.245
95.0161,-23.8149,0.02165,140.25
95.07148,-14.55457,0.01515,123.314
95.38778,56.76806,0.00706,77.911
95.39993,-52.25129,0.01755,261.361
95.45087,-15.92347,0.01713,209.799
95.50652,-19.9676,0.0242,172.115
95.54659,-22.94948,0.02258,303.747
95.57934,-16.1688,0.0156,100.709
95.64876,39.50333,0.01983,139.541
95.7174,64.01221,0.00675,140.459
95.86459,-9.02709,0.0036,8.461
95.93166,-24.27278,0.02226,165.805
95.94683,-34.05667,0.02017,388.483
95.97487,-17.183,0.01773,427.966
95.98636,-24.48175,0.02119,133.073
96.04376,-24.54295,0.02181,166.716
96.04498,-24.23986,0.02256,375.442
96.21156,-41.25108,0.02447,181.029
96.21783,-26.93584,0.00271,27.642
96.32945,-21.48729,0.01686,108.344
96.34108,-64.24142,0.02069,457.535
96.3479,-41.26326,0.02285,688.348
96.69042,-25.73109,0.02142,160.497
96.77629,62.41193,0.00711,38.834
96.77895,-40.06968,0.02295,182.418
96.86309,-27.21431,0.02321,236.32
96.96386,-49.52513,0.0057,60.45
97.017,-14.54968,0.01735,111.234
97.1177,-6.09093,0.00368,54.206
97.14214,-12.89975,0.01823,149.132
97.23799,-43.75655,0.01353,322.237
97.39766,-42.9631,0.01355,120.006
97.43283,-48.75038,0.00555,69.872
97.51015,-68.38657,0.01902,793.644
97.99479,-68.2027,0.0178,189.463
98.04678,-82.11678,0.01304,226.018
98.18013,26.93251,0.00861,91.053
98.34833,-20.94189,0.01776,605.301
98.34944,-12.42503,0.01836,239.042
98.4368,40.0621,0.02339,241.857
98.47195,28.60361,0.02065,310.536
98.51775,-43.44151,0.01343,342.827
98.53835,-54.27634,0.0127,432.844
98.55595,-21.66926,0.01888,145.615
98.65163,-32.6698,0.0139,156.029
98.71345,-16.73568,0.01785,292.193
98.86189,-17.08279,0.02245,297.428
98.97089,-52.27652,0.0174,274.117
98.9772,-69.80011,0.02252,248.411
99.01845,-52.28281,0.01703,319.683
99.05054,18.08984,0.00914,128.766
99.16333,-27.13248,0.02354,362.454
99.19571,-52.06494,0.01719,119.507
99.20455,79.90324,0.00376,8.212
99.24494,-52.23493,0.01794,502.492
99.24533,-23.87235,0.01903,274.411
99.3417,-29.51645,0.02325,451.02
99.52751,56.01028,0.0066,121.25
99.53073,-49.31719,0.01794,172.159
99.59009,-38.17952,0.0191,118.537
99.80713,81.14641,0.01608,75.749
99.83489,-28.26864,0.02103,327.932
100.00234,-33.38941,0.02231,155.721
100.04461,54.50481,0.00641,148.993
100.22824,36.0946,0.0151,82.484
100.3529,-18.77398,0.01698,209.296
100.37266,-32.06345,0.01899,384.569
100.45817,16.67127,0.00834,140.97
100.50712,-18.74498,0.01898,184.154
100.56589,-48.81094,0.02145,432.674
100.5965,-29.85939,0.01928,149.74
100.64892,-35.50109,0.01727,227.155
100.69002,-19.40784,0.01478,85.698
100.89811,-23.71875,0.01615,155.454
100.91981,-30.67104,0.02318,964.666
100.9862,75.51785,0.02386,362.927
101.00842,-54.46889,0.01776,210.778
101.0514,-17.11115,0.01699,452.352
101.22531,12.8274,0.008,22.922
101.24754,-31.65403,0.01697,116.361
101.39653,-36.07243,0.01018,42.503
101.3981,-24.88453,0.01707,255.949
101.44352,-66.03928,0.02027,187.905
101.49926,-34.68475,0.02344,318.723
101.65589,-37.96964,0.0227,187.377
101.80309,58.90953,0.00667,111.633
101.85168,-55.73905,0.01018,95.769
101.87013,-83.50502,0.00515,10.163
102.26019,59.19639,0.00676,133.482
102.26179,-55.79329,0.01766,205.741
102.34957,-29.78542,0.01762,147.368
102.61644,35.92271,0.0148,103.732
102.71284,12.06365,0.00873,22.106
102.77847,-73.61475,0.02122,146.595
103.00686,-54.30245,0.02098,246.38
103.01707,12.31087,0.00963,89.066
103.03261,-54.15174,0.02044,416.862
103.03724,58.44526,0.00572,36.55
103.06833,-30.35687,0.01866,250.352
103.18405,13.04449,0.00835,148.301
103.21277,50.78467,0.02244,148.426
103.30228,-27.27831,0.01712,435.205
103.35273,39.30549,0.02485,423.097
103.46243,-80.20065,0.01993,218.865
103.46251,-27.68498,0.01625,77.515
103.49635,59.27296,0.00607,74.252
103.68028,-66.14914,0.02083,170.818
103.68989,-27.15774,0.01738,102.834
103.71663,33.35541,0.004,45.273
103.79841,58.60773,0.00601,56.301
103.80557,-81.01692,0.01311,86.522
103.84248,-56.64797,0.01341,56.83
103.94845,81.44381,0.01584,233.301
103.97368,27.84602,0.00607,86.843
104.02925,33.74057,0.00359,4.831
104.11978,69.01665,0.00845,127.115
104.17648,-40.51232,0.01405,340.168
104.20102,60.44518,0.01553,129.833
104.246,-40.58577,0.01373,60.942
104.52527,72.9903,0.00426,18.595
104.53129,-73.21931,0.01172,94.775
104.54332,-47.96348,0.0179,239.798
104.58486,-52.98986,0.01301,111.552
104.80501,69.21355,0.00807,40.2
104.82642,44.49951,0.01125,71.346
104.82806,-48.16598,0.01845,244.299
104.83804,-31.18109,0.01751,242.219
104.88156,68.48809,0.00155,70.065
105.10751,-17.57958,0.01707,106.355
105.39732,65.62233,0.0054,12.779
105.41072,-16.73422,0.01736,233.097
105.54949,-51.6857,0.02142,176.047
105.57543,-16.90903,0.01731,468.955
105.66865,-29.94904,0.01744,106.839
105.92004,-15.83475,0.01724,168.486
106.10579,30.83608,0.02493,214.816
106.40874,-45.17464,0.0035,83.39
106.41589,-50.58921,0.02226,176.732
106.58876,-16.09466,0.01784,296.125
106.59593,64.45183,0.01509,140.28
106.74415,-61.06705,0.01694,96.409
106.76218,-61.06185,0.01844,173.429
106.98858,-66.58256,0.01329,54.933
107.06573,-14.50505,0.0154,93.295
107.08676,39.11288,0.02494,367.464
107.14371,36.10997,0.02479,290.323
107.59384,-27.55115,0.01647,184.616
107.65478,-32.85495,0.02332,460.053
107.98823,-32.90503,0.02343,391.06
108.06554,-70.12724,0.02039,129.06
108.1626,-32.36195,0.02287,218.515
108.48135,-64.68227,0.0145,154.719
108.49759,88.71617,0.02355,283.322
108.55928,55.8049,0.00696,269.76
108.57025,-73.16897,0.02071,341.913
108.57266,55.5469,0.00614,87.074
108.68018,55.5755,0.00536,13.859
108.76635,-16.45103,0.01849,273.277
108.78519,-55.541,0.01935,217.278
108.87686,-63.98829,0.01231,72.482
108.9194,-51.57938,0.01748,167.348
109.00987,38.91428,0.02453,235.279
109.25089,-32.09822,0.02347,229.364
109.30306,-63.75003,0.01329,118.679
109.6065,55.68578,0.0075,31.662
109.65694,54.8043,0.0102,64.913
109.80595,-32.67069,0.02301,158.101
109.99928,-40.18011,0.02112,217.779
110.0277,-51.45959,0.0179,162.028
110.06031,87.45929,0.02108,237.6
110.12143,-72.60832,0.01995,309.776
110.26984,27.70184,0.01606,101.011
110.27933,55.49499,0.00585,508.512
110.48552,13.32196,0.00841,87.272
110.59127,-30.23717,0.01605,146.632
110.82143,8.86284,0.01453,137.702
110.83068,-44.69758,0.01815,714.742
111.10732,-34.1473,0.01516,185.518
111.24932,54.87684,0.00681,181.252
111.28256,-39.89895,0.01995,231.033
111.31529,-30.33659,0.01654,95.665
111.33967,-27.21551,0.01678,122.132
111.49287,-36.12736,0.01532,102.834
111.5731,-76.50462,0.00546,84.741
111.58609,-34.20717,0.01034,211.071
111.74625,-59.54113,0.0177,251.469
111.80363,40.34819,0.0239,248.366
111.95589,-59.53403,0.01415,503.332
112.24279,38.69533,0.02352,245.682
112.2788,-29.3483,0.01693,206.065
112.32483,-65.67865,0.01978,160.291
112.49763,60.91082,0.02408,187.136
112.51984,8.22842,0.01158,90.382
112.54656,-28.92399,0.01636,133.551
112.61482,-32.00853,0.02265,351.885
112.63435,79.62685,0.01555,541.841
112.80477,-28.59842,0.01604,209.357
112.88689,36.75703,0.01795,106.985
112.95362,-28.75003,0.01658,302.141
112.98972,-26.6658,0.01705,104.408
113.03777,38.34959,0.02431,236.025
113.09152,-49.48742,0.01712,135.175
113.10593,38.26753,0.02483,231.569
113.18356,-33.72241,0.02273,150.02
113.28306,-34.75754,0.02496,245.421
113.29276,-31.2362,0.01596,272.338
113.36111,34.47541,0.01333,77.158
113.36554,-65.42521,0.02031,277.236
113.51276,-71.84942,0.01637,123.532
113.54576,6.64694,0.00493,30.499
113.54867,12.4214,0.00479,18.549
113.61375,-24.64942,0.01464,147.662
113.66132,32.46094,0.02359,256.829
113.67176,-38.52978,0.01946,126.612
113.72513,-32.56567,0.02238,165.343
113.74127,-15.04882,0.01675,329.853
113.79058,-39.97685,0.01901,627.435
113.79264,-39.76521,0.0183,170.02
113.86312,-39.9081,0.02077,531.989
113.9554,-14.69886,0.01673,275.067
114.11152,-32.33956,0.02312,184.507
114.33591,79.68897,0.01556,244.266
114.45505,-32.25405,0.01913,341.05
114.47498,-32.26523,0.02234,490.586
114.49115,-32.29014,0.02421,274.59
114.63694,-74.19514,0.01988,126.239
114.67208,-52.33472,0.0176,277.436
114.71353,7.09694,0.01161,50.501
114.71645,-72.73553,0.01326,374.115
115.0238,80.65993,0.01512,73.37
115.05135,53.80086,0.0098,69.598
115.07069,53.73445,0.00978,203.666
115.18196,-15.16705,0.01786,236.756
115.21231,-40.68647,0.01821,154.531
115.29236,-55.34392,0.01818,155.305
115.41252,-32.9437,0.02365,219.563
115.46582,-32.70648,0.0159,251.231
115.74307,32.62485,0.02185,148.078
115.76378,31.19595,0.02471,964.569
115.81449,48.76406,0.0104,71.415
116.18881,59.25132,0.00927,42.118
116.28602,-33.33111,0.0158,311.858
116.31796,-59.97316,0.01755,298.327
116.34625,-53.54493,0.01781,349.398
116.44842,-61.85374,0.01379,244.978
116.46315,-14.24647,0.01742,103.88
116.4978,-61.80723,0.01419,126.106
116.5113,-29.28128,0.01615,87.455
116.5121,-59.54295,0.01555,194.314
116.55713,-14.26838,0.01703,86.361
116.58258,-14.16761,0.01592,101.366
116.6193,-14.16373,0.01785,330.686
116.69305,42.7055,0.0238,251.186
116.88932,65.00449,0.01576,101.989
116.92243,-59.69267,0.01744,407.409
116.93999,64.15282,0.02386,267.066
116.95551,-70.96697,0.01988,248.325
116.97762,-59.40034,0.01466,286.733
117.0618,-59.59768,0.01535,101.219
117.07931,-64.47308,0.01767,141.844
117.16773,-59.29696,0.01741,91.461
117.18111,-59.44145,0.01799,268.199
117.18492,32.80043,0.02184,482.139
117.31497,-31.62538,0.02034,135.311
117.33652,-15.2843,0.01732,171.883
117.64439,32.30799,0.02342,190.841
117.77025,-76.26366,0.00574,16.819
117.83884,-64.31323,0.01767,464.528
117.8774,-18.94912,0.01702,104.897
117.99075,-53.79297,0.0148,84.084
118.05258,-61.93933,0.01777,146.71
118.22661,13.46703,0.00656,78.873
118.22668,-16.71285,0.01692,284.899
118.24924,-47.71361,0.01796,95.654
118.42621,-38.77931,0.01752,359.338
118.47177,-31.99582,0.01615,81.283
118.65365,-66.5744,0.01263,63.028
118.66087,-38.75986,0.01543,308.99
119.06506,32.59217,0.01301,178.187
119.21206,-23.19874,0.01957,140.847
119.24155,15.89236,0.01389,72.074
119.36456,-46.33118,0.01817,230.272
119.40286,-37.14757,0.01538,71.9
119.4202,54.70272,0.00953,56.111
119.54727,28.76597,0.01918,180.088
119.56225,-33.27575,0.01802,268.441
119.89808,-72.68524,0.01925,202.169
120.40378,-39.32678,0.02474,224.948
120.71634,-21.13875,8.0E-4,1.51
120.99051,-64.42494,0.01873,200.292
121.09106,-29.99117,0.01592,134.266
121.13338,-54.94714,0.01746,97.505
121.17432,-21.57296,0.001,80.885
121.28015,70.58692,0.00297,162.34
121.53289,-32.89747,0.01597,112.795
121.64749,-32.62093,0.01666,127.304
121.69982,-31.05079,0.02085,136.071
121.83528,-30.18677,0.01621,143.498
121.93778,58.77665,0.0084,108.826
122.0063,-35.24193,0.01664,407.413
122.09822,53.50878,0.00921,46.45
122.23321,-71.52219,0.01258,148.284
122.26047,-68.72896,0.01916,301.747
122.27622,-30.91135,0.01503,133.149
122.29179,-11.98313,0.01724,95.711
122.47967,-69.75691,0.01581,207.447
122.49781,-64.78138,0.01377,381.456
122.52892,-30.59269,0.01555,528.544
122.63771,-69.92848,0.00584,30.624
122.81465,-71.46857,0.01428,103.045
122.95871,45.4916,0.00563,33.406
123.04283,-15.32104,0.00209,43.033
123.06729,44.25346,0.00541,106.862
123.08127,-18.54045,0.01777,113.674
123.13038,-33.19443,0.01853,224.642
123.35375,-65.08961,0.01294,159.29
123.3631,76.0074,0.00103,75.225
123.45712,-33.59929,0.01504,132.103
123.81758,42.69071,0.00472,41.335
123.82257,-33.99909,0.0227,267.055
123.85158,-31.32284,0.0182,472.37
123.89603,22.21996,0.01762,141.254
123.89689,-31.11523,0.02029,168.731
123.91293,12.75804,0.01595,233.346
124.11792,-19.05661,0.01766,208.724
124.11794,-14.19363,0.02273,205.889
124.23475,42.90096,0.0066,125.329
124.42364,-57.0885,0.01534,93.511
124.43555,62.58021,0.01673,429.575
124.46854,43.40601,0.00428,24.802
124.49661,-32.57239,0.01689,234.695
124.5286,-31.3671,0.0167,170.044
124.54799,-71.6331,0.01903,135.587
124.56306,-32.49906,0.01648,1151.239
124.77018,62.36964,0.01587,94.133
125.17595,41.48172,0.00559,111.357
125.23808,-32.03371,0.01609,84.162
125.26093,-32.16126,0.01594,323.486
125.40576,-31.31634,0.01859,110.039
125.43739,-32.69351,0.02323,180.633
125.44443,41.66051,0.00453,37.672
125.55416,41.59851,0.00586,96.918
125.55605,-30.36511,0.01429,66.563
125.57884,62.22828,0.0155,183.699
125.58266,61.9379,0.01647,99.786
125.86968,-47.49386,0.0184,135.134
125.90858,-64.61419,0.01338,158.212
125.93703,-38.75386,0.01698,105.43
126.00424,50.67979,0.00768,31.065
126.09504,39.34248,0.0067,22.391
126.32366,-13.61766,0.01823,284.427
126.33784,53.06565,0.00846,106.863
126.45879,52.75976,0.00911,42.885
126.49777,-23.05809,0.01782,109.334
126.5262,-23.10747,0.02035,541.361
126.59198,36.97214,0.00652,15.618
126.64085,41.9158,0.00453,24.175
126.64955,25.35236,0.01313,134.912
126.68406,27.32343,0.01556,83.963
126.73,-29.96109,0.01678,184.789
126.74683,81.7757,0.01355,80.687
126.7925,-30.2327,0.01861,388.95
126.80329,-30.2696,0.01476,277.074
126.83905,-30.3379,0.017,754.642
126.84928,-30.45735,0.01412,125.158
126.85603,-30.42981,0.01659,190.784
126.94838,46.05969,0.00673,64.515
127.01362,-29.60369,0.01565,237.723
127.02273,-29.58869,0.01475,83.178
